Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,1,Government,Government - United States,1,1000007,U.S. Government - Department of Health and Human Services,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,47,Health - General,34,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,47475,U.S. Centers for Disease Control and Prevention: Activities and Program Support - Administrative Costs for Salaries and Benefits,U.S. Centers for Disease Control and Prevention: Activities and Program Support - Administrative Costs for Salaries and Benefits,,,,2,Obligations,2021,951926,1065093
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,3990209,University/Research Institute - United States Redacted,2,Health and Population,122,Basic Health,12262,Malaria control,3,Health,13,Malaria,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,196723,Breakthrough-ACTION,"Breakthrough-ACTION will use state-of-the-art, evidence-based tools to encourage people in developing countries to adopt healthy behaviors, from using modern contraceptive methods to sleeping under bed nets to being tested for HIV. Much of the work will harness the power of communication - from mass media campaigns to TV and radio dramas to simple posters in a health clinic - to inspire long-lasting change. The project will also take advantage of other behavioral science approaches such as behavioral economics and human-centered design to improve programs.  The program - which builds on a prior five-year, 31-country project called the Health Communication Capacity Collaborative (HC3) - is expected to be double the size. It will be led by CCP who will partner with Save the Children, ideas42, ThinkPlace Kenya and Camber Collective. Breakthrough-ACTION will also be supported in the field by ActionSprout, the International Center for Research on Women and Human Network International. CCP is based at the Johns Hopkins Bloomberg School of Public Health.",AID-OAA-A-17-00017,2017-07-21,2025-07-31,2,Obligations,2021,900000,1006993
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,1,Government,Government - Non United States,2,2000051,Government of Ethiopia,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,34,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,47229,Strengthening the Coordination of HIV/AIDS Response at National and Subnational Levels in Ethiopia under the President's Emergency Plan for AIDS Relief (PEPFAR) - 2018,Grants,NU2GGH002155,,2023-09-29,2,Obligations,2021,830807,929575
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,25,GH,Bureau for Global Health,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,3990209,University/Research Institute - United States Redacted,2,Health and Population,122,Basic Health,12250,Infectious disease control,3,Health,14,Pandemic Influenza and Other Emerging Threats (PIOET),76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,196723,Breakthrough-ACTION,"Breakthrough-ACTION will use state-of-the-art, evidence-based tools to encourage people in developing countries to adopt healthy behaviors, from using modern contraceptive methods to sleeping under bed nets to being tested for HIV. Much of the work will harness the power of communication - from mass media campaigns to TV and radio dramas to simple posters in a health clinic - to inspire long-lasting change. The project will also take advantage of other behavioral science approaches such as behavioral economics and human-centered design to improve programs.  The program - which builds on a prior five-year, 31-country project called the Health Communication Capacity Collaborative (HC3) - is expected to be double the size. It will be led by CCP who will partner with Save the Children, ideas42, ThinkPlace Kenya and Camber Collective. Breakthrough-ACTION will also be supported in the field by ActionSprout, the International Center for Research on Women and Human Network International. CCP is based at the Johns Hopkins Bloomberg School of Public Health.",AID-OAA-A-17-00017,2017-07-21,2025-07-31,2,Obligations,2021,800000,895105
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,203305,Health Assistance,"Family-focused HIV prevention, care and treatment services in the Snnpr and Sidama regions",72066320CA00015,,2023-08-11,2,Obligations,2021,761645,852191
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,25,GH,Bureau for Global Health,3,NGO,NGO - International,6,4000515,World Vision,2,Health and Population,122,Basic Health,12250,Infectious disease control,3,Health,14,Pandemic Influenza and Other Emerging Threats (PIOET),76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,196736,CORE Group Polio Project,"The CORE Group Polio Project (CGPP) began in Ethiopia in November 2001 and has addressed a variety of challenges by reaching hard-to-reach communities with vaccination services and surveillance. As a country at high risk for importation from neighboring conflict-affected Somalia and South Sudan, Ethiopia continues to maintain high immunization rates and excellent surveillance. The country has been free of wild polio virus since January 2014. CGPP-Ethiopia presently collaborates with six international NGOs (CARE Ethiopia, Catholic Relief Services, Save the Children, World Vision Ethiopia, International Rescue Committee and African Medical Research Foundation) and five local NGOs.",AID-OAA-A-17-00026,2017-09-30,2027-09-30,2,Obligations,2021,715744,800833
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,16,PC,Peace Corps,106,AFR,Africa,1,Government,Government - United States,1,1000012,U.S. Government - Peace Corps,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,47,Health - General,44,11x0100,Peace Corps,16,Peace Corps,PC,1,Economic,4,Technical Assistance,68636,U.S. Peace Corps Overseas Program Support,"Overseas program support costs in Ethiopia. Includes overseas staff salaries and benefit costs, leases, staff travel, communications, conferences, supplies, equipment and International Cooperative Administrative Support Services (ICASS).  Excludes costs for training, medical and security.",,,,2,Obligations,2021,709066,793360
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,25,GH,Bureau for Global Health,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,2,Health and Population,122,Basic Health,12250,Infectious disease control,3,Health,14,Pandemic Influenza and Other Emerging Threats (PIOET),76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,199451,Infectious Disease Detection and Surveillance (IDDS),"The Infectious Disease Detection and Surveillance (IDDS) contract is a cross-Infectious Disease Office activity with the purpose of operationalizing global and U.S. Government initiatives and strategies aimed to reduce global health threats posed by infectious diseases, including the Global Health Security Agenda (GHSA) and tuberculosis (TB). IDDS will directly contribute to the goals and strategic objectives of USAID s Infectious Disease Office in the GH Bureau, including GHSA, TB, Emerging Threats, Neglected Tropical Diseases and Malaria.",7200AA18M00010,,2024-05-21,2,Obligations,2021,700000,783217
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,197134,HIV/AIDS,"Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs.",HL.1,,,2,Obligations,2021,700000,783217
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - International,6,4000131,FHI 360,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,196748,Caring for Vulnerable Children Activity,"The follow on activity for Yekokeb Berhan Program for Highly Vulnerable Children, USAIDs Caring for Vulnerable Children, will build on the successes and achievements realized under Yekokeb Berhan and continue to improve the health and well-being outcomes of orphans and vulnerable children.  Child-focused and family-centered case management will be at the heart of the new activity.  The activity will continue to use community workers to reach out to children and families in their homes and connect them to a wide range of services - HIV/AIDS care, health, nutrition, economic security, education, protection and psychosocial support.",AID-663-A-17-00007,2017-05-08,2025-09-30,2,Obligations,2021,692834,775199
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,193450,Global Health Supply Chain - Procurement and Supply Management (GSHC-PSM) IDIQ - HIV/AIDS Task Order,"The purpose of the Global Health Supply Chain - Procurement and Supply Management single award IDIQ contract is to ensure uninterrupted supplies of health commodities to prevent suffering, save lives, and strengthen supply chain systems in low and middle- income countries. The IDIQ has three task orders, one of which directly support the Presidents Emergency Plan for AIDS Relief (PEPFAR)..",AID-OAA-TO-15-00007,2015-04-15,2026-11-28,2,Obligations,2021,600000,671329
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,25,GH,Bureau for Global Health,3,NGO,NGO - United States,5,4001523,Management Sciences for Health,2,Health and Population,122,Basic Health,12250,Infectious disease control,3,Health,14,Pandemic Influenza and Other Emerging Threats (PIOET),76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,199654,"Medicines, Technologies, and Pharmaceutical Services (MTaPS)","The goal of MTaPS is to enable low- and middle-income countries to strengthen their pharmaceutical systems to ensure sustainable access to and appropriate use of safe, effective, quality-assured, and affordable essential medical products and medicines-related pharmaceutical services. The purpose of MTaPS is to provide pharmaceutical system strengthening assistance for sustained improvements in health system performance, and to advance USAID s goals of Preventing Child and Maternal Deaths, Controlling the HIV/AIDS Epidemic, and Combatting Infectious Disease Threats, as well as expanding essential health coverage. MTaPS works to strengthen essential areas of the pharmaceutical sector, including regulatory capacity, supply chain management, pharmaceutical financing and services, and pharmaceutical management information systems. Within this context, MTaPS addresses USG priority health elements including malaria, HIV/AIDS, family planning and reproductive health, tuberculosis, maternal and child health, neglected tropical diseases, and the Global Health Security Agenda (GHSA). MTaPS focuses on enhancing pharmaceutical services through patient-centered solutions while continuing to support essential supply chain functions and medical products supply security. The MTaPS result areas address the five health systems components (governance, human resources, information, financing, and service delivery) as they pertain to pharmaceutical management, informing the design of potential interventions to ensure that they respond to health element and cross-cutting concerns in support of health system strengthening.",7200AA18C00074,,2025-03-19,2,Obligations,2021,600000,671329
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,104,EGEE,"Bureau for Economic Growth, Education, and Environment",3,NGO,NGO - United States,5,4012842,Himalayan Cataract Project,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,206222,USAID Advisory and Assistance Services,Administrative costs and operating expenses of USAID contributing to Advisory and Assistance Services.,,,,2,Obligations,2021,600000,671329
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,104,EGEE,"Bureau for Economic Growth, Education, and Environment",8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,189074,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,540000,604196
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000692,"Abt Associates, Inc.",2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,199278,Health Financing Improvement Program (HFIP),"Through the USAID Health Financing Improvement Program, Abt and its consortium partners strengthen HCF functions and systems in Ethiopia, and increase local capacities that facilitate sustainable and continuous reform implementation. Our efforts focus on facilitating the nationwide rollout and institutionalization of first-generation reforms (such as health facility boards and revenue retention and utilization) that increase domestic resources for health and improve governance. Were also refining and scaling-up second-generation reforms, including community-based health insurance (CBHI); and exploring new third-generation interventions to further enhance HCF reforms.",72066319CA00001,,2024-10-24,2,Obligations,2021,525344,587798
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,2,Health and Population,122,Basic Health,12263,Tuberculosis control,3,Health,12,Tuberculosis,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,200343,Sustaining Technical and Analytic Resources (STAR),"STAR improves the effectiveness of global health programs worldwide by developing and strengthening the capacity of global health professionals by placing fellows and interns in external institutions, primarily in USAID-supported countries, and in USAID in partnership with academic and other institutions. STAR strengthens the technical and analytic professional cadre of human resources for global health by partnering with organizations of higher learning, development research, and/or health professional associations. Leveraging the expertise, resources, and partnerships of academic institutions and many other types of organizations, STAR contributes to strengthening institutions in developing countries that provide technical leadership and improve systems that promote technical collaboration across the global health community. STAR strengthens the pool of health professionals globally through field experience with developing country organizations, provides opportunities to diverse health professionals who mirror the populations USAID serves globally to build their skills and gain exposure to international health programs, and improves collaborative systems and long-term, sustainable partnerships for open exchange and utilization of information, knowledge, and educational resources to promote technical excellence and learning.",7200AA18CA00001,,2024-09-30,2,Obligations,2021,500000,559441
